2,5120,29155,1,1, 
3,5120,28573,1,1, 
4,5120,30277,1,1, 
1,5160,29829,1,1, 
2,5160,29153,1,1, 
3,5160,28311,1,1, 
4,5160,30539,1,1, 
1,5200,29831,1,1, 
2,5200,29150,1,1, 
3,5200,28049,1,1, 
4,5200,30801,1,1, 
1,5240,29834,1,1, 
2,5240,29147,1,1, 
3,5240,27787,1,1, 
4,5240,31064,1,1, 
1,5280,29837,1,1, 
2,5280,29145,1,1, 
3,5280,27525,1,1, 
4,5280,31326,1,1, 
1,5320,29839,1,1, 
2,5320,29142,1,1, 
3,5320,27262,1,1, 
4,5320,31588,1,1, 
1,5360,29842,1,1, 
2,5360,29139,1,1, 
3,5360,27000,1,1, 
4,5360,31850,1,1, 
1,5400,29845,1,1, 
2,5400,29137,1,1, 
3,5400,26738,1,1, 
4,5400,32112,1,1, 
1,5440,29847,1,1, 
2,5440,29134,1,1, 
3,5440,26476,1,1, 
4,5440,32374,1,1, 
1,5480,29850,1,1, 
2,5480,29132,1,1, 
3,5480,26214,1,1, 
4,5480,32636,1,1, 
1,5520,29852,1,1, 
2,5520,29129,1,1, 
3,5520,25952,1,1, 
4,5520,32899,1,1, 
1,5560,29855,1,1, 
2,5560,29126,1,1, 
3,5560,25690,1,1, 
4,5560,33161,1,1, 
1,5600,29858,1,1, 
2,5600,29124,1,1, 
3,5600,25427,1,1, 
4,5600,33423,1,1, 
1,5640,29860,1,1, 
2,5640,29121,1,1, 
3,5640,25165,1,1, 
4,5640,33685,1,1, 
1,5680,29863,1,1, 
2,5680,29118,1,1, 
3,5680,24903,1,1, 
4,5680,33947,1,1, 
1,5720,29866,1,1, 
2,5720,29116,1,1, 
3,5720,24641,1,1, 
4,5720,34209,1,1, 
1,5760,29868,1,1, 
2,5760,29113,1,1, 
3,5760,24379,1,1, 
4,5760,34471,1,1, 
1,5800,29871,1,1, 
2,5800,29111,1,1, 
3,5800,24117,1,1, 
4,5800,34734,1,1, 
1,5840,29873,1,1, 
2,5840,29108,1,1, 
3,5840,23855,1,1, 
4,5840,34996,1,1, 
1,5880,29876,1,1, 
2,5880,29105,1,1, 
3,5880,23592,1,1, 
4,5880,35258,1,1, 
1,5920,29879,1,1, 
2,5920,29103,1,1, 
3,5920,23330,1,1, 
4,5920,35520,1,1, 
1,5960,29881,1,1, 
2,5960,29100,1,1, 
3,5960,23068,1,1, 
4,5960,35782,1,1, 
1,6000,29884,1,1, 
2,6000,29097,1,1, 
3,6000,22806,1,1, 
4,6000,36044,1,1, 
1,6040,29887,1,1, 
2,6040,29095,1,1, 
3,6040,22544,1,1, 
4,6040,36306,1,1, 
1,6080,29889,1,1, 
2,6080,29092,1,1, 
3,6080,22282,1,1, 
4,6080,36569,1,1, 
1,6120,29892,1,1, 
2,6120,29090,1,1, 
3,6120,22020,1,1, 
4,6120,36831,1,1, 
1,6160,29894,1,1, 
2,6160,29087,1,1, 
3,6160,21757,1,1, 
4,6160,37093,1,1, 
1,6200,29897,1,1, 
2,6200,29084,1,1, 
3,6200,21495,1,1, 
4,6200,37355,1,1, 
1,6240,29900,1,1, 
2,6240,29082,1,1, 
3,6240,21233,1,1, 
4,6240,37617,1,1, 
1,6280,29902,1,1, 
2,6280,29079,1,1, 
3,6280,20971,1,1, 
4,6280,37879,1,1, 
1,6320,29905,1,1, 
2,6320,29077,1,1, 
3,6320,20709,1,1, 
4,6320,38141,1,1, 
1,6360,29908,1,1, 
2,6360,29074,1,1, 
3,6360,20447,1,1, 
4,6360,38404,1,1, 
1,6400,29910,1,1, 
2,6400,29071,1,1, 
3,6400,20185,1,1, 
4,6400,38666,1,1, 
1,6440,29913,1,1, 
2,6440,29069,1,1, 
3,6440,19922,1,1, 
4,6440,38928,1,1, 
1,6480,29915,1,1, 
2,6480,29066,1,1, 
3,6480,19660,1,1, 
4,6480,39190,1,1, 
1,6520,29918,1,1, 
2,6520,29063,1,1, 
3,6520,19398,1,1, 
4,6520,39452,1,1, 
1,6560,29921,1,1, 
2,6560,29061,1,1, 
3,6560,19136,1,1, 
4,6560,39714,1,1, 
1,6600,29923,1,1, 
2,6600,29058,1,1, 
3,6600,18874,1,1, 
4,6600,39976,1,1, 
1,6640,29926,1,1, 
2,6640,29056,1,1, 
3,6640,18612,1,1, 
4,6640,40239,1,1, 
1,6680,29928,1,1, 
2,6680,29053,1,1, 
3,6680,18350,1,1, 
4,6680,40501,1,1, 
1,6720,29931,1,1, 
2,6720,29050,1,1, 
3,6720,18087,1,1, 
4,6720,40763,1,1, 
1,6760,29934,1,1, 
2,6760,29048,1,1, 
3,6760,17825,1,1, 
4,6760,41025,1,1, 
1,6800,29936,1,1, 
2,6800,29045,1,1, 
3,6800,17563,1,1, 
4,6800,41287,1,1, 
1,6840,29939,1,1, 
2,6840,29042,1,1, 
3,6840,17301,1,1, 
4,6840,41549,1,1, 
1,6880,29942,1,1, 
2,6880,29040,1,1, 
3,6880,17039,1,1, 
4,6880,41811,1,1, 
1,6920,29944,1,1, 
2,6920,29037,1,1, 
3,6920,16777,1,1, 
4,6920,42074,1,1, 
1,6960,29947,1,1, 
2,6960,29035,1,1, 
3,6960,16515,1,1, 
4,6960,42336,1,1, 
1,7000,29949,1,1, 
2,7000,29032,1,1, 
3,7000,16252,1,1, 
4,7000,42598,1,1, 
1,7040,29952,1,1, 
2,7040,29029,1,1, 
3,7040,15990,1,1, 
4,7040,42860,1,1, 
1,7080,29955,1,1, 
2,7080,29027,1,1, 
3,7080,15728,1,1, 
4,7080,43122,1,1, 
1,7120,29957,1,1, 
2,7120,29024,1,1, 
3,7120,15466,1,1, 
4,7120,43384,1,1, 
1,7160,29960,1,1, 
2,7160,29021,1,1, 
3,7160,15204,1,1, 
4,7160,43646,1,1, 
1,7200,29963,1,1, 
2,7200,29019,1,1, 
3,7200,14942,1,1, 
4,7200,43909,1,1, 
1,7240,29965,1,1, 
2,7240,29016,1,1, 
3,7240,14680,1,1, 
4,7240,44171,1,1, 
1,7280,29968,1,1, 
2,7280,29014,1,1, 
3,7280,14417,1,1, 
4,7280,44433,1,1, 
1,7320,29970,1,1, 
2,7320,29011,1,1, 
3,7320,14155,1,1, 
4,7320,44695,1,1, 
1,7360,29973,1,1, 
2,7360,29008,1,1, 
3,7360,13893,1,1, 
4,7360,44957,1,1, 
1,7400,29976,1,1, 
2,7400,29006,1,1, 
3,7400,13631,1,1, 
4,7400,45219,1,1, 
1,7440,29978,1,1, 
2,7440,29003,1,1, 
3,7440,13369,1,1, 
4,7440,45481,1,1, 
1,7480,29981,1,1, 
2,7480,29000,1,1, 
3,7480,13107,1,1, 
4,7480,45744,1,1, 
1,7520,29984,1,1, 
2,7520,28998,1,1, 
3,7520,13369,1,1, 
4,7520,45613,1,1, 
1,7560,29986,1,1, 
2,7560,28995,1,1, 
3,7560,13631,1,1, 
4,7560,45350,1,1, 
1,7600,29989,1,1, 
2,7600,28993,1,1, 
3,7600,13893,1,1, 
4,7600,45088,1,1, 
1,7640,29991,1,1, 
2,7640,28990,1,1, 
3,7640,14155,1,1, 
4,7640,44826,1,1, 
1,7680,29994,1,1, 
2,7680,28987,1,1, 
3,7680,14417,1,1, 
4,7680,44564,1,1, 
1,7720,29997,1,1, 
2,7720,28985,1,1, 
3,7720,14680,1,1, 
4,7720,44302,1,1, 
1,7760,29999,1,1, 
2,7760,28982,1,1, 
3,7760,14942,1,1, 
4,7760,44040,1,1, 
1,7800,30002,1,1, 
2,7800,28980,1,1, 
3,7800,15204,1,1, 
4,7800,43778,1,1, 
1,7840,30005,1,1, 
2,7840,28977,1,1, 
3,7840,15466,1,1, 
4,7840,43515,1,1, 
1,7880,30007,1,1, 
2,7880,28974,1,1, 
3,7880,15728,1,1, 
4,7880,43253,1,1, 
1,7920,30010,1,1, 
2,7920,28972,1,1, 
3,7920,15990,1,1, 
4,7920,42991,1,1, 
1,7960,30012,1,1, 
2,7960,28969,1,1, 
3,7960,16252,1,1, 
4,7960,42729,1,1, 
1,8000,30015,1,1, 
2,8000,28966,1,1, 
3,8000,16515,1,1, 
4,8000,42467,1,1, 
1,8040,30018,1,1, 
2,8040,28964,1,1, 
3,8040,16777,1,1, 
4,8040,42205,1,1, 
1,8080,30020,1,1, 
2,8080,28961,1,1, 
3,8080,17039,1,1, 
4,8080,41943,1,1, 
1,8120,30023,1,1,
2,8120,28959,1,1,
3,8120,17301,1,1,
4,8120,41680,1,1,
1,8160,30025,1,1,
2,8160,28956,1,1,
3,8160,17563,1,1,
4,8160,41418,1,1,
1,8200,30028,1,1,
2,8200,28953,1,1,
3,8200,17825,1,1,
4,8200,41156,1,1,
1,8240,30031,1,1,
2,8240,28951,1,1,
3,8240,18087,1,1,
4,8240,40894,1,1,
1,8280,30033,1,1,
2,8280,28948,1,1,
3,8280,18350,1,1,
4,8280,40632,1,1,
1,8320,30036,1,1,
2,8320,28945,1,1,
3,8320,18612,1,1,
4,8320,40370,1,1,
1,8360,30039,1,1,
2,8360,28943,1,1,
3,8360,18874,1,1,
4,8360,40108,1,1,
1,8400,30041,1,1,
2,8400,28940,1,1,
3,8400,19136,1,1,
4,8400,39845,1,1,
1,8440,30044,1,1,
2,8440,28938,1,1,
3,8440,19398,1,1,
4,8440,39583,1,1,
1,8480,30046,1,1,
2,8480,28935,1,1,
3,8480,19660,1,1,
4,8480,39321,1,1,
1,8520,30049,1,1,
2,8520,28932,1,1,
3,8520,19922,1,1,
4,8520,39059,1,1,
1,8560,30052,1,1,
2,8560,28930,1,1,
3,8560,20185,1,1,
4,8560,38797,1,1,
1,8600,30054,1,1,
2,8600,28927,1,1,
3,8600,20447,1,1,
4,8600,38535,1,1,
1,8640,30057,1,1,
2,8640,28924,1,1,
3,8640,20709,1,1,
4,8640,38273,1,1,
1,8680,30060,1,1,
2,8680,28922,1,1,
3,8680,20971,1,1,
4,8680,38010,1,1,
1,8720,30062,1,1,
2,8720,28919,1,1,
3,8720,21233,1,1,
4,8720,37748,1,1,
1,8760,30065,1,1,
2,8760,28917,1,1,
3,8760,21495,1,1,
4,8760,37486,1,1,
1,8800,30067,1,1,
2,8800,28914,1,1,
3,8800,21757,1,1,
4,8800,37224,1,1,
1,8840,30070,1,1,
2,8840,28911,1,1,
3,8840,22020,1,1,
4,8840,36962,1,1,
1,8880,30073,1,1,
2,8880,28909,1,1,
3,8880,22282,1,1,
4,8880,36700,1,1,
1,8920,30075,1,1,
2,8920,28906,1,1,
3,8920,22544,1,1,
4,8920,36438,1,1,
1,8960,30078,1,1,
2,8960,28903,1,1,
3,8960,22806,1,1,
4,8960,36175,1,1,
1,9000,30081,1,1,
2,9000,28901,1,1,
3,9000,23068,1,1,
4,9000,35913,1,1,
1,9040,30083,1,1,
2,9040,28898,1,1,
3,9040,23330,1,1,
4,9040,35651,1,1,
1,9080,30086,1,1,
2,9080,28896,1,1,
3,9080,23592,1,1,
4,9080,35389,1,1,
1,9120,30088,1,1,
2,9120,28893,1,1,
3,9120,23855,1,1,
4,9120,35127,1,1,
1,9160,30091,1,1,
2,9160,28890,1,1,
3,9160,24117,1,1,
4,9160,34865,1,1,
1,9200,30094,1,1,
2,9200,28888,1,1,
3,9200,24379,1,1,
4,9200,34603,1,1,
1,9240,30096,1,1,
2,9240,28885,1,1,
3,9240,24641,1,1,
4,9240,34340,1,1,
1,9280,30099,1,1,
2,9280,28883,1,1,
3,9280,24903,1,1,
4,9280,34078,1,1,
1,9320,30101,1,1,
2,9320,28880,1,1,
3,9320,25165,1,1,
4,9320,33816,1,1,
1,9360,30104,1,1,
2,9360,28877,1,1,
3,9360,25427,1,1,
4,9360,33554,1,1,
1,9400,30107,1,1,
2,9400,28875,1,1,
3,9400,25690,1,1,
4,9400,33292,1,1,
1,9440,30109,1,1,
2,9440,28872,1,1,
3,9440,25952,1,1,
4,9440,33030,1,1,
1,9480,30112,1,1,
2,9480,28869,1,1,
3,9480,26214,1,1,
4,9480,32768,1,1,
1,9520,30115,1,1,
2,9520,28867,1,1,
3,9520,26476,1,1,
4,9520,32505,1,1,
1,9560,30117,1,1,
2,9560,28864,1,1,
3,9560,26738,1,1,
4,9560,32243,1,1,
1,9600,30120,1,1,
2,9600,28862,1,1,
3,9600,27000,1,1,
4,9600,31981,1,1,
1,9640,30122,1,1,
2,9640,28859,1,1,
3,9640,27262,1,1,
4,9640,31719,1,1,
1,9680,30125,1,1,
2,9680,28856,1,1,
3,9680,27525,1,1,
4,9680,31457,1,1,
1,9720,30128,1,1,
2,9720,28854,1,1,
3,9720,27787,1,1,
4,9720,31195,1,1,
1,9760,30130,1,1,
2,9760,28851,1,1,
3,9760,28049,1,1,
4,9760,30932,1,1,
1,9800,30133,1,1,
2,9800,28848,1,1,
3,9800,28311,1,1,
4,9800,30670,1,1,
1,9840,30136,1,1,
2,9840,28846,1,1,
3,9840,28573,1,1,
4,9840,30408,1,1,
1,9880,30138,1,1,
2,9880,28843,1,1,
3,9880,28835,1,1,
4,9880,30146,1,1,
1,9920,30141,1,1,
2,9920,28841,1,1,
3,9920,29097,1,1,
4,9920,29884,1,1,
1,9960,30143,1,1,
2,9960,28838,1,1,
3,9960,29360,1,1,
4,9960,29622,1,1,
1,10000,30146,1,1,
2,10000,28835,1,1,
3,10000,29622,1,1,
4,10000,29360,1,1,
1,10040,30149,1,0,
2,10040,28833,1,0,
3,10040,29753,1,0,
4,10040,29097,1,0,
1,10080,30151,1,0,
2,10080,28830,1,0,
3,10080,30015,1,0,
4,10080,28835,1,0,
1,10120,30154,1,0,
2,10120,28827,1,0,
3,10120,30277,1,0,
4,10120,28573,1,0,
1,10160,30157,1,0,
2,10160,28825,1,0,
3,10160,30539,1,0,
4,10160,28311,1,0,
1,10200,30159,1,0,
2,10200,28822,1,0,
3,10200,30801,1,0,
4,10200,28049,1,0,
1,10240,30162,1,0,
2,10240,28820,1,0,
